title,year,film_url,user_rating,annotation
Santa & Cie,2017,https://www.senscritique.com/film/santa_cie/24542882,9/10,
Le Sens de la fête,2017,https://www.senscritique.com/film/le_sens_de_la_fete/21326351,8/10,
Cherchez la femme,2016,https://www.senscritique.com/film/cherchez_la_femme/22949757,5/10,
First Man - Le Premier Homme sur la Lune,2018,https://www.senscritique.com/film/first_man_le_premier_homme_sur_la_lune/24222651,6/10,
Le Grand Jeu,2017,https://www.senscritique.com/film/le_grand_jeu/19599900,6/10,
A Star Is Born,2018,https://www.senscritique.com/film/a_star_is_born/17510434,7/10,
Ami-ami,2018,https://www.senscritique.com/film/ami_ami/25453370,5/10,
La Surface de réparation,2018,https://www.senscritique.com/film/la_surface_de_reparation/27875936,5/10,
Green Book - Sur les routes du Sud,2018,https://www.senscritique.com/film/green_book_sur_les_routes_du_sud/28822859,7/10,
Carnivores,2018,https://www.senscritique.com/film/carnivores/22951038,5/10,
Ralph 2.0,2018,https://www.senscritique.com/film/ralph_2_0/16484565,4/10,
Dragon Girls,2016,https://www.senscritique.com/film/dragon_girls/21897396,6/10,
Espèces menacées,2017,https://www.senscritique.com/film/especes_menacees/22268263,7/10,
Au revoir là-haut,2017,https://www.senscritique.com/film/au_revoir_la_haut/12648863,6/10,
Bohemian Rhapsody,2018,https://www.senscritique.com/film/bohemian_rhapsody/23375969,6/10,
Un prince à New York,1988,https://www.senscritique.com/film/un_prince_a_new_york/418983,6/10,
Les Aventures de Spirou et Fantasio,2018,https://www.senscritique.com/film/les_aventures_de_spirou_et_fantasio/24315441,4/10,
Isn't It Romantic,2019,https://www.senscritique.com/film/isn_t_it_romantic/34363463,3/10,"Un très bon pitch, pour un film au finale sans finesse et traité de manière outrancière."
Agents presque secrets,2016,https://www.senscritique.com/film/agents_presque_secrets/13460230,4/10,
Le Livre de la jungle,2016,https://www.senscritique.com/film/le_livre_de_la_jungle/11024514,5/10,
La Passion du Christ,2004,https://www.senscritique.com/film/la_passion_du_christ/447833,4/10,
Quatre étoiles,2006,https://www.senscritique.com/film/quatre_etoiles/403409,4/10,"Laid comme un téléfilm, ambitieux comme un téléfilm, mais sauvé par l'énergie de José Garcia."
The Wandering Earth,2019,https://www.senscritique.com/film/the_wandering_earth/32830323,6/10,"Hard SF, gros budget, effets spéciaux en veux-tu en voilà !!"
Le Mac,2010,https://www.senscritique.com/film/le_mac/482017,5/10,
Le Goût des merveilles,2015,https://www.senscritique.com/film/le_gout_des_merveilles/16647729,4/10,
Avis de mistral,2014,https://www.senscritique.com/film/avis_de_mistral/10928337,5/10,
Les Parapluies de Cherbourg,1964,https://www.senscritique.com/film/les_parapluies_de_cherbourg/376893,7/10,
Office,2015,https://www.senscritique.com/film/office/11437057,7/10,
A Bittersweet Life,2005,https://www.senscritique.com/film/a_bittersweet_life/418188,6/10,
Glass,2019,https://www.senscritique.com/film/glass/24602964,5/10,
Une bataille après l'autre,,https://www.senscritique.com/film/une_bataille_apres_l_autre/72691307,,
Avatar - De Feu et de Cendres,,https://www.senscritique.com/film/avatar_de_feu_et_de_cendres/402589,,
Bienvenue à Marwen,2018,https://www.senscritique.com/film/bienvenue_a_marwen/17379659,5/10,
Mais où est donc passée la 7ème compagnie...,1973,https://www.senscritique.com/film/mais_ou_est_donc_passee_la_7eme_compagnie/399448,6/10,
On a retrouvé la 7ème compagnie,1975,https://www.senscritique.com/film/on_a_retrouve_la_7eme_compagnie/404920,6/10,
Des lendemains qui chantent,2014,https://www.senscritique.com/film/des_lendemains_qui_chantent/10947194,5/10,
Parasite,2019,https://www.senscritique.com/film/parasite/25357970,8/10,
Alceste à bicyclette,2013,https://www.senscritique.com/film/alceste_a_bicyclette/8178682,7/10,
Astérix - Le Secret de la potion magique,2018,https://www.senscritique.com/film/asterix_le_secret_de_la_potion_magique/19161636,7/10,"Drôle, léger, des références à Kaamelott et quelques anachronismes bien sentis."
Qu'est-ce qu'on a encore fait au Bon Dieu ?,2019,https://www.senscritique.com/film/qu_est_ce_qu_on_a_encore_fait_au_bon_dieu/13486678,2/10,"La mise en place est tellement laborieuse, forcée et malhabile, qu'on se demande quand le films va finir par commencer."
Nicky Larson et le Parfum de Cupidon,2019,https://www.senscritique.com/film/nicky_larson_et_le_parfum_de_cupidon/26157176,3/10,"Même après avoir vu le résultat, je me réjouis toujours que des français aient eu l'audace de faire une adaptation de ""City Hunter""."
Alita: Battle Angel,2019,https://www.senscritique.com/film/alita_battle_angel/9978877,6/10,"Très fidèle au manga et à l'OAV qui en avait été tirée, le film souffre quand même d'une vision beaucoup trop proprette du futur."
Yesterday,2019,https://www.senscritique.com/film/yesterday/32400063,7/10,
La Ballade de l'impossible,2011,https://www.senscritique.com/film/la_ballade_de_l_impossible/461924,6/10,
Shadow,2018,https://www.senscritique.com/film/shadow/25027832,5/10,Étrange film.
Tolkien,2019,https://www.senscritique.com/film/tolkien/28450422,6/10,
Séduis-moi si tu peux !,2019,https://www.senscritique.com/film/seduis_moi_si_tu_peux/38908998,5/10,
Apollo 13,1995,https://www.senscritique.com/film/apollo_13/446029,6/10,
Captain Marvel,2019,https://www.senscritique.com/film/captain_marvel/12707583,4/10,
Drôles d'espions,1985,https://www.senscritique.com/film/droles_d_espions/448270,5/10,
Murder Mystery,2019,https://www.senscritique.com/film/murder_mystery/35333145,4/10,
Edmond,2019,https://www.senscritique.com/film/edmond/36042864,7/10,
Un homme idéal,2015,https://www.senscritique.com/film/un_homme_ideal/11887283,6/10,
Romancing in Thin Air,2012,https://www.senscritique.com/film/romancing_in_thin_air/386767,5/10,
How Long Will I Love U?,2018,https://www.senscritique.com/film/how_long_will_i_love_u/38928589,5/10,
Searching - Portée disparue,2018,https://www.senscritique.com/film/searching_portee_disparue/32911381,6/10,
Nos souvenirs,2015,https://www.senscritique.com/film/nos_souvenirs/10871203,7/10,
Regression,2015,https://www.senscritique.com/film/regression/10523145,4/10,
Blue Jasmine,2013,https://www.senscritique.com/film/blue_jasmine/8388726,6/10,
Always Be My Maybe,2019,https://www.senscritique.com/film/always_be_my_maybe/34861234,4/10,
Burn After Reading,2008,https://www.senscritique.com/film/burn_after_reading/376954,6/10,
Brightburn - L'Enfant du mal,2019,https://www.senscritique.com/film/brightburn_l_enfant_du_mal/35614111,5/10,
Tout l'argent du monde,2017,https://www.senscritique.com/film/tout_l_argent_du_monde/25003627,6/10,
Le Dernier Rivage,1959,https://www.senscritique.com/film/le_dernier_rivage/484616,7/10,
Spider-Man: Homecoming,2017,https://www.senscritique.com/film/spider_man_homecoming/13252406,3/10,
Spider-Man: Far From Home,2019,https://www.senscritique.com/film/spider_man_far_from_home/23971593,5/10,"Bien moins décevant que le précédent opus, moins racoleur aussi."
